aifi_cell_type,timepoint,fg,bg,n_sample,gene,coef_C,coef_D,logFC,nomP,adjP,direction_sign,direction,alt_name,branch,y_offset,group,order,gene_ypos,gene_label,treat_label,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos
t_cd4_treg,72,bortezomib,dmso,78,RPTOR,0.296070774303477,1.66107038881762,0.713362199741735,3.94879793917064e-07,3.24655225161002e-05,1,up,,mTORC pathways,0,mTORC1 complex,4,4,RPTOR,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,SOS1,-0.281483929041042,-0.720581047650162,-0.466933058369644,0.00761060242045139,0.0830793752261236,-1,dn,,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,17,19,SOS1,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,TRAC,-0.264075977217781,-1.97713598965062,-0.80162094053293,3.62159489243709e-08,4.18362974536467e-06,-1,dn,TCRɑ,Initial TCR Response,5,TCR complex,58,63,TRAC | TCRɑ,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,TRAF6,0.150810954142874,0.534242651481853,0.110656582451986,0.323739634746423,0.673745851084401,1,up,,PKCθ–IKK–NF-κβ pathway,4,CBM complex,32,36,TRAF6,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,TRBC1,-0.463262361655552,-1.63021083952959,-0.473087578872615,0.000289189263012892,0.00761518304523284,-1,dn,TCRβ,Initial TCR Response,5,TCR complex,59,64,TRBC1 | TCRβ,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,TXK,-0.274154983896645,-0.776415373842774,-0.431100869066049,0.0112118157589698,0.105364927258873,-1,dn,,Initial TCR Response,5,Phospholipase C complex,40,45,TXK,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd4_treg,72,bortezomib,dmso,78,ZAP70,0.15501989061207,-0.223471560782827,-0.0176796084598657,0.230618783461067,0.580106675266179,-1,dn,,Initial TCR Response,5,TCR Output,45,50,ZAP70,Bor/DMSO,CD4 Treg,#E57A93,4,4
t_cd8_memory,72,bortezomib,dmso,163,BCL10,0.0680270936729831,0.628388369300216,0.096363438748287,0.149155719360863,0.340195258650753,1,up,,PKCθ–IKK–NF-κβ pathway,4,CBM complex,36,40,BCL10,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,CARD11,-0.00842762240243387,0.0572496324611674,0.020751977310277,0.962317136795892,0.980199336153321,1,up,CARMA1,PKCθ–IKK–NF-κβ pathway,4,CBM complex,34,38,CARD11 | CARMA1,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,CD247,0.106107856245602,-0.102759525269497,0.0422433935289668,0.272076580621464,0.490484451069252,1,up,CD3ζ,Initial TCR Response,5,TCR complex,56,61,CD247 | CD3ζ,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,CD3D,-0.0242368751771814,-0.596770913483218,-0.251611554192382,0.0363673508970622,0.132189107068819,-1,dn,CD3δ,Initial TCR Response,5,TCR complex,60,65,CD3D | CD3δ,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,CD3E,0.0233848399665131,-1.62289109733945,-0.415071820249381,8.28511491899355e-09,2.72945073208187e-07,-1,dn,CD3ε,Initial TCR Response,5,TCR complex,61,66,CD3E | CD3ε,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,CD3G,0.0158449029482809,-1.61599885319211,-0.396974319128115,4.00480463159704e-08,1.16694455750397e-06,-1,dn,CD3γ,Initial TCR Response,5,TCR complex,57,62,CD3G | CD3γ,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,CD8A,-0.190602766582648,-2.13043178926653,-0.726139286319539,1.36465231757764e-16,1.35376576538123e-14,-1,dn,CD8ɑ,Initial TCR Response,5,TCR Coreceptor,54,59,CD8A | CD8ɑ,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,CD8B,-0.0962642761641197,-1.15242787873576,-0.48750428148621,1.70049858756021e-06,3.42778585149979e-05,-1,dn,CD8β,Initial TCR Response,5,TCR Coreceptor,53,58,CD8B | CD8β,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,CHUK,-0.000494886916810193,0.704490199637258,0.130090126525939,0.0700244581982925,0.208163616644015,1,up,IKKɑ,PKCθ–IKK–NF-κβ pathway,4,IKb Kinase complex,30,34,CHUK | IKKɑ,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,CSK,0.140810213968164,-0.592458973379332,-0.094702552669615,0.0492547392299139,0.164118101495152,-1,dn,,Initial TCR Response,5,TCR Negative Regulator,48,53,CSK,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,DGKA,-0.0452235394193701,-0.529835033377109,-0.128846490636919,0.131524243239637,0.315379560989342,-1,dn,DGKɑ,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,19,22,DGKA | DGKɑ,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,FYN,-0.195838610876137,-1.18770272937815,-0.513519691273249,6.16613895617101e-06,0.000108270926727335,-1,dn,,Initial TCR Response,5,ITAM-targeting Kinase,51,56,FYN,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,GRAP2,-0.325340978982837,-2.36291584152076,-1.12981007254737,1.73471875977686e-23,4.13941403515402e-21,-1,dn,GADS,Initial TCR Response,5,Phospholipase C complex,42,47,GRAP2 | GADS,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,IKBKB,-0.0258551125574282,-0.592315518201684,-0.158607688879554,0.0710735964522566,0.209728871349256,-1,dn,IKKβ,PKCθ–IKK–NF-κβ pathway,4,IKb Kinase complex,31,35,IKBKB | IKKβ,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,IKBKG,-0.152575845531069,-0.393665454708591,-0.0504102520561038,0.401981954318002,0.612758749080394,-1,dn,IKKγ,PKCθ–IKK–NF-κβ pathway,4,IKb Kinase complex,29,33,IKBKG | IKKγ,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,ITK,-0.308266918723569,-2.14103936587178,-1.01373715849481,9.46568227274576e-21,1.74109393304317e-18,-1,dn,,Initial TCR Response,5,Phospholipase C complex,41,46,ITK,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,JUN,0.0322919287305923,0.364248438982397,0.0998437390657457,0.377010669259487,0.591450375804077,1,up,c-Jun,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,21,24,JUN | c-Jun,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,LAT,-0.0278139342843678,-1.89813085662772,-0.329063159748376,4.46675146456067e-08,1.27970118391633e-06,-1,dn,,Initial TCR Response,5,Phospholipase C complex,43,48,LAT,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,LCK,-0.0838561781073379,-1.76677527972941,-0.467853419504673,1.08092009480305e-09,4.14932326826787e-08,-1,dn,,Initial TCR Response,5,ITAM-targeting Kinase,52,57,LCK,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,LCP2,-0.298974929141888,-2.1976562217601,-0.997367583033502,8.21426743882767e-22,1.68659923761417e-19,-1,dn,SLP-76,Initial TCR Response,5,Phospholipase C complex,44,49,LCP2 | SLP-76,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MALT1,0.0784538433704167,-0.647962326471625,-0.228125021497608,0.0087134947966088,0.0467952831868973,-1,dn,,PKCθ–IKK–NF-κβ pathway,4,CBM complex,33,37,MALT1,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MAP2K1,0.247084818446554,0.278934915958962,0.2026543788305,0.00128303010542729,0.0102700569363713,1,up,MEK1,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,15,17,MAP2K1 | MEK1,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MAP2K2,0.100797609594758,0.155529174926618,0.0564367768880107,0.287450994858428,0.506439981049544,1,up,MEK2,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,14,16,MAP2K2 | MEK2,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MAP2K7,0.130811048501885,-0.609356434692197,-0.0569650989993757,0.137671448523226,0.323357600162692,-1,dn,MKK7,p38 and JNK pathways,1,JNK activation complex,9,10,MAP2K7 | MKK7,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MAP3K7,0.120183859054064,0.205851492479706,0.121197488370022,0.114514316957743,0.288705569508826,1,up,TAK1,p38 and JNK pathways,1,JNK activation complex,10,11,MAP3K7 | TAK1,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MAPK1,0.023588530011399,-0.0322035302257155,-0.00208131740755868,0.921976269124422,0.957775283110387,-1,dn,ERK2,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,13,15,MAPK1 | ERK2,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MAPK14,0.0654547443634628,-0.0210836481403594,0.0181408354711754,0.591674683949067,0.756993324869497,1,up,p38ɑ,p38 and JNK pathways,1,p38,11,12,MAPK14 | p38ɑ,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MAPK8,0.239769393517221,0.978079132139483,0.50434657143727,3.22782271636952e-06,6.15517208700355e-05,1,up,JNK1,p38 and JNK pathways,1,JNK activation complex,7,8,MAPK8 | JNK1,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MAPK9,-0.0212723180462489,-0.143465262227519,-0.0310200194955697,0.870760015261071,0.928544386264707,-1,dn,JNK2,p38 and JNK pathways,1,JNK activation complex,8,9,MAPK9 | JNK2,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MAPKAP1,0.0702479083630273,0.369396585415128,0.185346649068921,0.164566096100096,0.361547587750009,1,up,,mTORC pathways,0,mTORC2 complex,3,3,MAPKAP1,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,MTOR,0.0758895623980551,0.0848639335134685,0.0439641233679961,0.564306030781298,0.737414742572384,1,up,,mTORC pathways,0,mTORC1 complex,5,5,MTOR,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,NFATC1,0.00629640425473383,-0.0311668662922014,-0.00375972485187595,0.994076530145171,0.996791631815044,-1,dn,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,25,28,NFATC1,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,NFKB1,-0.133202604787763,-0.550214502503429,-0.31004485147746,0.016159686234997,0.0739242848542946,-1,dn,NF-κB,PKCθ–IKK–NF-κβ pathway,4,NFKB complex,28,32,NFKB1 | NF-κB,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,NFKBIA,-0.0016125272346602,-0.21465695668764,-0.0649134282856042,0.685065127583255,0.819047634323057,-1,dn,IκBɑ,PKCθ–IKK–NF-κβ pathway,4,NFKB complex,26,30,NFKBIA | IκBɑ,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PAG1,-0.287961363804455,-1.02378456971699,-0.62224752186493,1.24963971321942e-07,3.24502030235713e-06,-1,dn,,Initial TCR Response,5,TCR Regulator,46,51,PAG1,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PDPK1,0.0822187738333675,-0.157256800002869,-0.0138532292982291,0.570638461667552,0.741615412146628,-1,dn,PDK1,PKCθ–IKK–NF-κβ pathway,4,CBM complex activator,35,39,PDPK1 | PDK1,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PLCG1,-0.00735875211086234,-0.634679860819114,-0.10674118912289,0.125041645852322,0.304886510740868,-1,dn,PLC-γ1,Initial TCR Response,5,Phospholipase C complex,39,44,PLCG1 | PLC-γ1,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PLCG2,-0.152019443831197,-1.25846210158532,-0.489404707613647,2.75601231235223e-07,6.68484414993346e-06,-1,dn,PLC-γ2,Initial TCR Response,5,Phospholipase C complex,38,43,PLCG2 | PLC-γ2,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PPP3CA,-0.188561317788192,-1.25963167941443,-0.653254421944985,1.02794431897057e-07,2.70110725958069e-06,-1,dn,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,24,27,PPP3CA,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PPP3CB,-0.0962177597122388,-0.881129072550064,-0.288700136919922,0.000939235404491561,0.00794301665350191,-1,dn,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,23,26,PPP3CB,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PPP3CC,0.135964402157737,-0.200117722343649,0.00910121535309139,0.0629787838626614,0.193742049729421,1,up,,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,22,25,PPP3CC,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PRKCQ,-0.279218338412438,-0.909736195973246,-0.552790143619958,2.68691960320836e-07,6.55326330848802e-06,-1,dn,PKC-Θ,PKCθ–IKK–NF-κβ pathway,4,CBM complex activator,37,41,PRKCQ | PKC-Θ,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PRR5,0.0635684846849992,-0.636649965952359,-0.0527040941297783,0.259587769030934,0.479276539685093,-1,dn,,mTORC pathways,0,mTORC2 complex,2,2,PRR5,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PTPN22,-0.113340205339668,-1.68570441318739,-0.408094839608387,2.56006451733844e-08,7.68803048421124e-07,-1,dn,Lyp/Pep,Initial TCR Response,5,TCR Negative Regulator,47,52,PTPN22 | Lyp/Pep,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PTPRC,-0.863273040148691,-2.79498739189254,-1.2,5.47510146634982e-36,3.02122942790016e-33,-1,dn,CD45,Initial TCR Response,5,TCR Activator,49,54,PTPRC | CD45,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,PTPRJ,-0.0774432542353497,-0.669380852934625,-0.275156199794457,0.0137730429964815,0.0659447920910711,-1,dn,CD148,Initial TCR Response,5,TCR Activator,50,55,PTPRJ | CD148,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RAF1,-0.0469909683121433,0.499664084232184,0.165777915890478,0.0861135992806738,0.239539057356354,1,up,c-RAF,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,16,18,RAF1 | c-RAF,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RASGRP1,-0.184940680313774,-1.05818882028577,-0.533740892482947,5.0832611645809e-07,1.18105560058118e-05,-1,dn,,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,18,20,RASGRP1,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RELA,0.139946905277049,0.654160853129793,0.0471694836932773,0.305093157501166,0.523855987471372,1,up,p65,PKCθ–IKK–NF-κβ pathway,4,NFKB complex,27,31,RELA | p65,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RICTOR,0.160969798342601,0.252804239173271,0.21061326749256,0.034059897406578,0.126127180362908,1,up,,mTORC pathways,0,mTORC2 complex,1,1,RICTOR,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,RPTOR,0.280057673706445,1.47830596876091,0.666162707297472,1.74564229041392e-12,9.87966396286188e-11,1,up,,mTORC pathways,0,mTORC1 complex,4,4,RPTOR,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,SOS1,-0.576525540990516,-1.08245701465704,-0.713311922037061,2.04411665295485e-13,1.37726124169323e-11,-1,dn,,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,17,19,SOS1,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,TRAC,-0.138196854772624,-1.53888021665318,-0.597164288219483,4.91445062325414e-10,2.01812486291678e-08,-1,dn,TCRɑ,Initial TCR Response,5,TCR complex,58,63,TRAC | TCRɑ,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,TRAF6,0.0508024393004092,0.0453605396496134,0.0170132170154706,0.794156131992771,0.887165627783732,1,up,,PKCθ–IKK–NF-κβ pathway,4,CBM complex,32,36,TRAF6,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,TRBC1,-0.387847169269161,-0.95595492997634,-0.290580129995439,0.00016687897984336,0.0018889416833808,-1,dn,TCRβ,Initial TCR Response,5,TCR complex,59,64,TRBC1 | TCRβ,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,TXK,-0.10269277885889,-0.679554007017039,-0.273414930021453,0.0118453022740155,0.0587870566482758,-1,dn,,Initial TCR Response,5,Phospholipase C complex,40,45,TXK,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_memory,72,bortezomib,dmso,163,ZAP70,0.0292302275752684,-0.5718710366973,-0.0936212814965515,0.163502639772093,0.360060404140295,-1,dn,,Initial TCR Response,5,TCR Output,45,50,ZAP70,Bor/DMSO,CD8 Memory,#009444,6,2
t_cd8_naive,72,bortezomib,dmso,451,AKT1S1,0.0577656711597375,1.71846552075915,0.065551810209129,0.000126188880899655,0.000500221129105294,1,up,,mTORC pathways,0,mTORC1 complex,6,6,AKT1S1,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,BCL10,-0.016218865626321,0.419964425031919,0.0353833046986897,0.259254732539094,0.333838905416177,1,up,,PKCθ–IKK–NF-κβ pathway,4,CBM complex,36,40,BCL10,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,CARD11,0.0261797117681129,-0.0130723339653485,0.0103269391646319,0.84384733936767,0.864685436329853,1,up,CARMA1,PKCθ–IKK–NF-κβ pathway,4,CBM complex,34,38,CARD11 | CARMA1,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,CD247,0.069136695623373,-0.319091989497054,-0.0231066293362079,0.0574464557356248,0.10053407594979,-1,dn,CD3ζ,Initial TCR Response,5,TCR complex,56,61,CD247 | CD3ζ,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,CD3D,-0.091458214619827,-0.552139027935991,-0.254786405526591,5.2200063202926e-05,0.000225287104834765,-1,dn,CD3δ,Initial TCR Response,5,TCR complex,60,65,CD3D | CD3δ,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,CD3E,-0.132472252276579,-2.33192086145916,-0.615231597594441,2.61084237045542e-42,1.69911367504602e-40,-1,dn,CD3ε,Initial TCR Response,5,TCR complex,61,66,CD3E | CD3ε,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,CD3G,-0.0908334231219235,-2.12995026010132,-0.596375944936601,2.81363579166399e-36,1.36839512749422e-34,-1,dn,CD3γ,Initial TCR Response,5,TCR complex,57,62,CD3G | CD3γ,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,CD8A,-0.275063048227145,-2.45177122722163,-0.825998652073558,6.43389871161264e-56,6.5394435668818e-54,-1,dn,CD8ɑ,Initial TCR Response,5,TCR Coreceptor,54,59,CD8A | CD8ɑ,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,CD8B,-0.305375303577758,-1.85819135483288,-0.847902086715659,1.69987370611314e-43,1.16492860193178e-41,-1,dn,CD8β,Initial TCR Response,5,TCR Coreceptor,53,58,CD8B | CD8β,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,CHUK,0.046133968561215,0.335276831566769,0.0602310775490642,0.157801242256428,0.224727650732312,1,up,IKKɑ,PKCθ–IKK–NF-κβ pathway,4,IKb Kinase complex,30,34,CHUK | IKKɑ,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,CSK,-0.00158532661743743,-0.332789929330639,-0.0586489466096254,0.206951154457979,0.27941494675028,-1,dn,,Initial TCR Response,5,TCR Negative Regulator,48,53,CSK,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,DGKA,0.000624086218309975,-0.979723405921414,-0.302782217598186,5.88414338396609e-10,5.41484853014825e-09,-1,dn,DGKɑ,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,19,22,DGKA | DGKɑ,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,FYN,0.205006705677305,0.443888935686517,0.297988513448261,1.31316343615982e-07,8.81222288093598e-07,1,up,,Initial TCR Response,5,ITAM-targeting Kinase,51,56,FYN,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,GRAP2,-0.249696144727643,-2.54202489560472,-1.07079565631306,1.28749465764582e-62,1.66381095329487e-60,-1,dn,GADS,Initial TCR Response,5,Phospholipase C complex,42,47,GRAP2 | GADS,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,IKBKB,0.00203199172669376,-0.509300647039064,-0.125077017252728,0.00747897924068469,0.0184748351204898,-1,dn,IKKβ,PKCθ–IKK–NF-κβ pathway,4,IKb Kinase complex,31,35,IKBKB | IKKβ,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,IKBKG,0.0568898931436121,0.574161095871851,0.0404512089194057,0.0614931799464737,0.106372281641491,1,up,IKKγ,PKCθ–IKK–NF-κβ pathway,4,IKb Kinase complex,29,33,IKBKG | IKKγ,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,ITK,-0.474070845586694,-2.94893342635701,-1.2,1.9727068821851e-86,4.82300174493146e-84,-1,dn,,Initial TCR Response,5,Phospholipase C complex,41,46,ITK,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,JUN,0.117231714051587,1.30658436127002,0.262307556844865,1.0073457424897e-11,1.10857050931409e-10,1,up,c-Jun,Ca2+–calcineurin–NFAT pathway,3,Ca-calcineurin-NFAT,21,24,JUN | c-Jun,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,LAT,-0.0915729622020599,-2.16494722175809,-0.342722635170672,5.19672432466037e-23,1.31311643130943e-21,-1,dn,,Initial TCR Response,5,Phospholipase C complex,43,48,LAT,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,LCK,-0.11696452160421,-1.62258284408839,-0.507915902059948,2.71942143689032e-24,7.42255601786908e-23,-1,dn,,Initial TCR Response,5,ITAM-targeting Kinase,52,57,LCK,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,LCP2,-0.151591746835509,-1.25977367777006,-0.503357622308133,2.11823572395045e-19,4.30596861996759e-18,-1,dn,SLP-76,Initial TCR Response,5,Phospholipase C complex,44,49,LCP2 | SLP-76,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,MALT1,-0.0186475935704336,-0.611563475935099,-0.249500346295634,9.75985769004745e-05,0.000398050823553513,-1,dn,,PKCθ–IKK–NF-κβ pathway,4,CBM complex,33,37,MALT1,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,MAP2K1,0.0768058213202655,0.594072540932089,0.246861248072426,4.58188893196462e-05,0.000200812825961977,1,up,MEK1,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,15,17,MAP2K1 | MEK1,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,MAP2K2,0.10528557514741,0.389387995888492,0.0774641295719198,0.00389258052504528,0.0105647415030182,1,up,MEK2,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,14,16,MAP2K2 | MEK2,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,MAP2K7,0.000515707562472023,-0.260869142520838,-0.0256561348577668,0.558936713484429,0.620613908209174,-1,dn,MKK7,p38 and JNK pathways,1,JNK activation complex,9,10,MAP2K7 | MKK7,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,MAP3K7,0.139554893709406,0.518452498942185,0.244683333252701,2.76252556484523e-06,1.5331169484411e-05,1,up,TAK1,p38 and JNK pathways,1,JNK activation complex,10,11,MAP3K7 | TAK1,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,MAPK1,0.0806980563661989,0.197018947359797,0.100115946311561,0.0438264870786041,0.0807278359016602,1,up,ERK2,RASGRP1–RAS–ERK1/2–AP1 pathway,2,RASGRP1-RAS-ERK1/2-AP1,13,15,MAPK1 | ERK2,Bor/DMSO,CD8 Naive,#8DC63F,5,3
t_cd8_naive,72,bortezomib,dmso,451,MAPK14,0.0204743818256559,0.0803489389695577,0.0385454318606883,0.748405038719741,0.784936241349668,1,up,p38ɑ,p38 and JNK pathways,1,p38,11,12,MAPK14 | p38ɑ,Bor/DMSO,CD8 Naive,#8DC63F,5,3
